cement,cement_type,silica_fume,fly_ash,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,sand,sand_type,sand_max_size,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,299.52,PCE_SP,12.48,Standard Curing,22.0,162.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,299.52,PCE_SP,14.98,Standard Curing,22.0,175.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,299.52,PCE_SP,17.47,Standard Curing,22.0,170.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,224.64,PCE_SP,17.47,Standard Curing,22.0,232.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,224.64,PCE_SP,19.97,Standard Curing,22.0,229.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,224.64,PCE_SP,22.46,Standard Curing,22.0,217.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,224.64,PCE_SP,24.96,Standard Curing,22.0,213.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,249.6,PCE_SP,14.98,Standard Curing,22.0,226.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,249.6,PCE_SP,17.47,Standard Curing,22.0,220.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,249.6,PCE_SP,19.97,Standard Curing,22.0,211.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,249.6,PCE_SP,22.46,Standard Curing,22.0,204.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,274.56,PCE_SP,12.48,Standard Curing,22.0,197.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,274.56,PCE_SP,14.98,Standard Curing,22.0,194.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,274.56,PCE_SP,17.47,Standard Curing,22.0,201.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,274.56,PCE_SP,19.97,Standard Curing,22.0,198.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,299.52,PCE_SP,9.98,Standard Curing,22.0,170.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,299.52,PCE_SP,12.48,Standard Curing,22.0,170.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,299.52,PCE_SP,14.98,Standard Curing,22.0,190.0
960.0,OPC_42.5,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Quartz Sand,0.6,299.52,PCE_SP,17.47,Standard Curing,22.0,178.0
1000.0,OPC_52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,180.0,PCE_SP,9.0,Standard Curing,20.0,165.0
800.0,OPC_52.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,180.0,PCE_SP,12.0,Standard Curing,20.0,175.0
800.0,OPC_52.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,180.0,PCE_SP,7.6,Standard Curing,20.0,170.0
800.0,OPC_I,200.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,Silica Sand,,200.0,PCE_SP,9.6,Standard Curing,20.0,140.0
800.0,OPC_I,100.0,0.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,Silica Sand,,200.0,PCE_SP,9.6,Standard Curing,20.0,145.0
800.0,OPC_I,200.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,Silica Sand,,200.0,PCE_SP,9.6,Standard Curing,20.0,145.0
800.0,OPC_I,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,Silica Sand,,200.0,PCE_SP,14.4,Standard Curing,20.0,159.0
800.0,OPC_I,100.0,0.0,0.0,200.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,Silica Sand,,200.0,PCE_SP,9.6,Standard Curing,20.0,112.0
800.0,OPC_I,200.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,Silica Sand,,200.0,PCE_SP,9.6,Standard Curing,20.0,108.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,190.92,PCE_SP,35.52,Air Curing,20.0,165.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,226.44,PCE_SP,35.52,Air Curing,20.0,158.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,226.44,PCE_SP,35.52,Air Curing,20.0,165.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,244.2,PCE_SP,35.52,Air Curing,20.0,168.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,190.92,PCE_SP,35.52,Standard Curing,20.0,163.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,226.44,PCE_SP,35.52,Standard Curing,20.0,155.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,226.44,PCE_SP,35.52,Standard Curing,20.0,140.0
888.0,OPC_I,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.8,976.8,Silica Sand,,244.2,PCE_SP,35.52,Standard Curing,20.0,134.0
1000.0,OPC_52.5,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,180.0,PCE_SP,12.0,Standard Curing,20.0,188.0
1000.0,OPC_52.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Silica Sand,0.22,180.0,PCE_SP,7.6,Standard Curing,20.0,185.0
780.8,OPC_52.5,0.0,0.0,0.0,207.8,0.0,155.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,9.36,Standard Curing,20.0,168.0
780.8,OPC_52.5,162.9,0.0,0.0,207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,9.44,Standard Curing,20.0,172.0
579.3,OPC_52.5,0.0,0.0,0.0,207.8,0.0,155.1,0.0,183.2,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,7.34,Standard Curing,20.0,184.0
579.3,OPC_52.5,162.9,0.0,0.0,207.8,0.0,0.0,0.0,183.2,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,7.4,Standard Curing,20.0,175.0
780.8,OPC_52.5,0.0,0.0,0.0,207.8,0.0,155.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,9.36,Hot Water Curing,65.0,170.0
780.8,OPC_52.5,162.9,0.0,0.0,207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,9.44,Hot Water Curing,65.0,179.0
579.3,OPC_52.5,0.0,0.0,0.0,207.8,0.0,155.1,0.0,183.2,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,7.34,Hot Water Curing,65.0,185.0
579.3,OPC_52.5,162.9,0.0,0.0,207.8,0.0,0.0,0.0,183.2,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,7.4,Hot Water Curing,65.0,183.0
780.8,OPC_52.5,0.0,0.0,0.0,207.8,0.0,155.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,9.36,Hot Water Curing,90.0,180.0
780.8,OPC_52.5,162.9,0.0,0.0,207.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,9.44,Hot Water Curing,90.0,192.0
579.3,OPC_52.5,0.0,0.0,0.0,207.8,0.0,155.1,0.0,183.2,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,7.34,Hot Water Curing,90.0,186.5
579.3,OPC_52.5,162.9,0.0,0.0,207.8,0.0,0.0,0.0,183.2,0.0,0.0,0.0,0.0,0.0,0.0,1029.6,Quartz Sand,,216.5,PCE_SP,7.4,Hot Water Curing,90.0,187.0
863.2,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,106.0
845.9,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,112.0
828.7,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,114.0
811.4,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,114.0
794.1,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,98.0
857.8,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,110.0
852.4,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,115.0
847.0,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,114.0
841.0,OPC_I,215.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,112.0
963.86,white_cement,96.39,0.0,0.0,106.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.74,Quartz Sand,0.9,144.58,PCE_SP,48.19,Standard Curing,20.0,183.0
963.86,white_cement,96.39,0.0,0.0,106.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.44,Quartz Sand,0.9,176.39,PCE_SP,48.19,Standard Curing,20.0,166.0
963.86,white_cement,96.39,0.0,0.0,106.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.55,Quartz Sand,0.9,192.77,PCE_SP,28.92,Standard Curing,20.0,149.0
963.86,white_cement,96.39,0.0,0.0,106.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.33,Quartz Sand,0.9,192.77,PCE_SP,48.19,Standard Curing,20.0,184.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,Quartz Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,109.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,Natural River Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,122.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,0.0,,,161.5,PCE_SP,42.5,Standard Curing,20.0,136.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.75,701.25,Quartz Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,116.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.5,467.5,Quartz Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,134.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.25,233.75,Quartz Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,144.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.0,0.0,,,161.5,PCE_SP,42.5,Standard Curing,20.0,136.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.75,701.25,Natural River Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,124.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.5,467.5,Natural River Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,136.0
850.0,OPC_42.5,195.5,0.0,0.0,331.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.25,233.75,Natural River Sand,0.6,161.5,PCE_SP,42.5,Standard Curing,20.0,156.0
854.0,OPC_42.5,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,Natural River Sand,1.18,167.74,PCE_SP,32.0,Standard Curing,20.0,182.0
854.0,OPC_42.5,213.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,Natural River Sand,1.18,167.74,PCE_SP,32.0,Standard Curing,20.0,176.0
854.0,OPC_42.5,213.0,0.0,0.0,0.0,533.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.5,Natural River Sand,1.18,167.74,PCE_SP,32.0,Standard Curing,20.0,170.0
854.0,OPC_42.5,213.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,Natural River Sand,1.18,167.74,PCE_SP,32.0,Standard Curing,20.0,154.0
854.0,OPC_42.5,213.0,0.0,0.0,0.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167.74,PCE_SP,32.0,Standard Curing,20.0,148.0
1170.73,OPC_52.5,292.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.41,673.17,Natural River Sand,0.6,210.73,PCE_SP,14.05,Standard Curing,22.0,150.0
1024.39,OPC_52.5,292.68,0.0,0.0,0.0,146.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.41,673.17,Natural River Sand,0.6,210.73,PCE_SP,14.05,Standard Curing,22.0,152.0
878.05,OPC_52.5,292.68,0.0,0.0,0.0,292.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.41,673.17,Natural River Sand,0.6,210.73,PCE_SP,14.05,Standard Curing,22.0,142.0
731.71,OPC_52.5,292.68,0.0,0.0,0.0,439.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.41,673.17,Natural River Sand,0.6,210.73,PCE_SP,14.05,Standard Curing,22.0,136.0
926.47,OPC_52.5,154.41,0.0,463.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Steam Curing,85.0,92.0
926.47,OPC_52.5,308.82,0.0,308.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Steam Curing,85.0,118.0
926.47,OPC_52.5,463.24,0.0,154.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Steam Curing,85.0,126.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Steam Curing,85.0,152.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,324.26,PCE_SP,54.04,Steam Curing,85.0,158.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,293.38,PCE_SP,77.21,Steam Curing,85.0,162.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,262.5,PCE_SP,101.91,Steam Curing,85.0,167.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,231.62,PCE_SP,123.53,Steam Curing,85.0,167.0
700.0,OPC_52.5,150.0,0.0,100.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,Silica Sand,0.2,230.0,PCE_SP,25.0,Standard Curing,,119.6
926.47,OPC_52.5,154.41,0.0,463.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,92.0
926.47,OPC_52.5,308.82,0.0,308.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,114.0
926.47,OPC_52.5,463.24,0.0,154.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,124.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,140.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,324.26,PCE_SP,54.04,Standard Curing,20.0,145.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,293.38,PCE_SP,77.21,Standard Curing,20.0,154.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,262.5,PCE_SP,101.91,Standard Curing,20.0,160.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,231.62,PCE_SP,123.53,Standard Curing,20.0,171.0
926.47,OPC_52.5,154.41,0.0,463.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,95.0
926.47,OPC_52.5,308.82,0.0,308.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,120.0
926.47,OPC_52.5,463.24,0.0,154.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,129.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,355.15,PCE_SP,30.88,Standard Curing,20.0,148.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,324.26,PCE_SP,54.04,Standard Curing,20.0,156.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,293.38,PCE_SP,77.21,Standard Curing,20.0,163.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,262.5,PCE_SP,101.91,Standard Curing,20.0,169.0
926.47,OPC_52.5,617.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.88,Natural River Sand,0.5,231.62,PCE_SP,123.53,Standard Curing,20.0,169.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,Natural River Sand,,178.0,PCE_SP,19.0,Standard Curing,20.0,125.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,666.0,Natural River Sand,,178.0,PCE_SP,19.0,Standard Curing,20.0,123.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,444.0,Natural River Sand,,178.0,PCE_SP,19.0,Standard Curing,20.0,119.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,222.0,Natural River Sand,,178.0,PCE_SP,19.0,Standard Curing,20.0,115.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,,,178.0,PCE_SP,19.0,Standard Curing,20.0,113.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,Natural River Sand,,178.0,PCE_SP,19.0,Autoclave Curing,200.0,165.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,666.0,Natural River Sand,,178.0,PCE_SP,19.0,Autoclave Curing,200.0,162.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,444.0,Natural River Sand,,178.0,PCE_SP,19.0,Autoclave Curing,200.0,154.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,222.0,Natural River Sand,,178.0,PCE_SP,19.0,Autoclave Curing,200.0,150.0
759.0,OPC_42.5,227.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888.0,0.0,,,178.0,PCE_SP,19.0,Autoclave Curing,200.0,150.0
700.0,OPC_42.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Locally Available Sand,,160.0,PCE_HRWRA,15.0,Standard Curing,20.0,106.5
700.0,OPC_42.5,80.0,0.0,0.0,0.0,20.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Locally Available Sand,,160.0,PCE_HRWRA,15.0,Standard Curing,20.0,118.9
700.0,OPC_42.5,60.0,0.0,0.0,0.0,40.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Locally Available Sand,,160.0,PCE_HRWRA,15.0,Standard Curing,20.0,120.8
700.0,OPC_42.5,40.0,0.0,0.0,0.0,60.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Locally Available Sand,,160.0,PCE_HRWRA,15.0,Standard Curing,20.0,124.9
700.0,OPC_42.5,20.0,0.0,0.0,0.0,80.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,Locally Available Sand,,160.0,PCE_HRWRA,15.0,Standard Curing,20.0,115.7
